"sep=	"
Shimmer_85E7_TimestampSync_Unix_CAL	Shimmer_85E7_EMG_CH1_24BIT_CAL	
1.6378340534373474E12	8.41904621351316	
1.6378340534568777E12	8.433037809495666	
1.637834053476408E12	8.433494579811246	
1.6378340534959382E12	8.407675036709511	
1.6378340535154685E12	8.39428445430014	
1.6378340535349988E12	8.36824854631208	
1.637834053554529E12	8.420440565002826	
1.6378340535740593E12	8.403083293010786	
1.6378340535935896E12	8.415151645559268	
1.6378340536131199E12	8.426811308878023	
1.6378340536326501E12	8.431354971490897	
1.6378340536521804E12	8.418300956682478	
1.6378340536717104E12	8.367479248938471	
1.6378340536912407E12	8.339640300231016	
1.637834053710771E12	8.293867106501313	
1.6378340537303013E12	8.356035950506046	
1.6378340537498315E12	8.394596981358168	
1.6378340537693618E12	8.356757166793804	
1.637834053788892E12	8.323677379728641	
1.6378340538084224E12	8.361252748320828	
1.6378340538279526E12	8.347309233424175	
1.637834053847483E12	8.266244522680186	
1.6378340538670132E12	8.297088539253298	
1.6378340538865435E12	8.333461880699224	
1.6378340539060737E12	8.318773108971888	
1.637834053925604E12	8.206672057311383	
1.6378340539451343E12	8.29682409328112	
1.6378340539646646E12	8.428518187425716	
1.6378340539841948E12	8.326345879993346	
1.6378340540037249E12	8.28723191665394	
1.6378340540232551E12	8.338077664940874	
1.6378340540427854E12	8.446476472990888	
1.6378340540623157E12	8.451404784290567	
1.637834054081846E12	8.246098547708815	
1.6378340541013762E12	8.386254912963102	
1.6378340541209065E12	8.401833184778672	
1.6378340541404368E12	8.485374071443964	
1.637834054159967E12	8.600672515313528	
1.6378340541794973E12	8.46772831293682	
1.6378340541990276E12	8.352189463638004	
1.6378340542185579E12	8.322860001269182	
1.6378340542380881E12	8.324062028415446	
1.6378340542576184E12	8.281846835038682	
1.6378340542771487E12	8.327884474740562	
1.637834054296679E12	8.426667065620471	
1.6378340543162092E12	8.36368084315628	
1.6378340543357393E12	8.330480853376491	
1.6378340543552695E12	8.366132978534656	
1.6378340543747998E12	8.380316898860562	
1.63783405439433E12	8.366373383963909	
1.6378340544138604E12	8.355194531503662	
1.6378340544333906E12	8.34911227414357	
1.637834054452921E12	8.374931817245303	
1.6378340544724512E12	8.367455208395546	
1.6378340544919814E12	8.355747463990943	
1.6378340545115117E12	8.356156153220672	
1.637834054531042E12	8.371758465579168	
1.6378340545505723E12	8.404982495901882	
1.6378340545701025E12	8.382720953153088	
1.6378340545896328E12	8.35098743649174	
1.637834054609163E12	8.383947020842276	
1.6378340546286934E12	8.376590614707146	
1.6378340546482236E12	8.332957029297793	
1.6378340546677537E12	8.336034218792227	
1.637834054687284E12	8.321008879463937	
1.6378340547068142E12	8.320191501004478	
1.6378340547263445E12	8.33399077264358	
1.6378340547458748E12	8.356997572223056	
1.637834054765405E12	8.333702286128476	
1.6378340547849353E12	8.346011044106211	
1.6378340548044656E12	8.380821750261992	
1.6378340548239958E12	8.32942306948778	
1.6378340548435261E12	8.352982801554537	
1.6378340548630564E12	8.379860128544982	
1.6378340548825867E12	8.406569171734949	
1.637834054902117E12	8.35550705856169	
1.6378340549216472E12	8.266244522680186	
1.6378340549411775E12	8.326033352935317	
1.6378340549607078E12	8.290405268320075	
1.637834054980238E12	8.245473493592758	
1.637834054999768E12	8.287111713939314	
1.6378340550192983E12	8.279298537488604	
1.6378340550388286E12	8.04680244685838	
1.637834055058359E12	8.010332943240755	
1.6378340550778892E12	8.100725384639746	
1.6378340550974194E12	8.15988916077882	
1.6378340551169497E12	8.170803567266889	
1.63783405513648E12	8.190564893551457	
1.6378340551560103E12	8.37784072293926	
1.6378340551755405E12	8.288457984343129	
1.6378340551950708E12	8.331875204866156	
1.637834055214601E12	8.256556183881305	
1.6378340552341313E12	8.416425794334307	
1.6378340552536616E12	8.39209676489394	
1.637834055273192E12	8.424960187072777	
1.6378340552927222E12	8.368320667940855	
1.6378340553122524E12	8.307618297054566	
1.6378340553317825E12	8.471815205234115	
1.6378340553513127E12	8.368440870655482	
1.637834055370843E12	8.366301262335133	
1.6378340553903733E12	8.457030271335078	
1.6378340554099036E12	8.478883124854143	
1.6378340554294338E12	8.51052047934379	
1.637834055448964E12	8.493908464182432	
1.6378340554684944E12	8.344328206101443	
1.6378340554880247E12	8.490590869258746	
1.637834055507555E12	8.50741924930643	
1.6378340555270852E12	8.41991167305847	
1.6378340555466155E12	8.492994923551272	
1.6378340555661458E12	8.533839805981295	
1.637834055585676E12	8.534464860097351	
1.6378340556052063E12	8.413132239953546	
1.6378340556247366E12	8.407963523224614	
1.6378340556442668E12	8.399597414286623	
1.6378340556637969E12	8.392625656838296	
1.6378340556833271E12	8.337092002680938	
1.6378340557028574E12	8.398154981711107	
1.6378340557223877E12	8.315936324906707	
1.637834055741918E12	8.325624663705588	
1.6378340557614482E12	8.317739365626101	
1.6378340557809785E12	8.315335311333575	
1.6378340558005088E12	8.311464783922608	
1.637834055820039E12	8.320528068605432	
1.6378340558395693E12	8.31348418952833	
1.6378340558590996E12	8.316345014136436	
1.63783405587863E12	8.28987637637572	
1.6378340558981602E12	8.328653772114171	
1.6378340559176904E12	8.346107206277912	
1.6378340559372207E12	8.332380056267587	
1.637834055956751E12	8.40981464502986	
1.6378340559762812E12	8.318388460285083	
1.6378340559958113E12	8.31257064889717	
1.6378340560153416E12	8.322643636382855	
1.6378340560348718E12	8.331658839979829	
1.637834056054402E12	8.330528934462341	
1.6378340560739324E12	8.362022045694436	
1.6378340560934626E12	8.337067962138013	
1.637834056112993E12	8.35956991031606	
1.6378340561325232E12	8.316657541194465	
1.6378340561520535E12	8.256940832568109	
1.6378340561715837E12	8.352501990696032	
1.637834056191114E12	8.330552975005267	
1.6378340562106443E12	8.274225982931373	
1.6378340562301746E12	8.302185134353456	
1.6378340562497048E12	8.171957513327301	
1.637834056269235E12	8.26485017119052	
1.6378340562887654E12	8.228981681146028	
1.6378340563082957E12	8.209701165719967	
1.6378340563278257E12	8.338294029827201	
1.637834056347356E12	8.234102316789109	
1.6378340563668862E12	8.19542108322236	
1.6378340563864165E12	8.146402416197747	
1.6378340564059468E12	8.139767226350374	
1.637834056425477E12	8.299083904316097	
1.6378340564450073E12	8.367551370567247	
1.6378340564645376E12	8.320720392948834	
1.6378340564840679E12	8.226289140338398	
1.6378340565035981E12	8.224846707762882	
1.6378340565231284E12	8.505520046415334	
1.6378340565426587E12	8.555548416242809	
1.637834056562189E12	8.438158445138747	
1.6378340565817192E12	8.38793775096787	
1.6378340566012495E12	8.181333325068156	
1.6378340566207798E12	8.399020441256416	
1.63783405664031E12	8.361276788863753	
1.63783405665984E12	8.335938056620526	
1.6378340566793704E12	8.357766869596665	
1.6378340566989006E12	8.379355277143551	
1.637834056718431E12	8.491360166632354	
1.6378340567379612E12	8.44666879733429	
1.6378340567574915E12	8.31937412254502	
1.6378340567770217E12	8.013746700336142	
1.637834056796552E12	7.978359021150155	
1.6378340568160823E12	7.821302154219407	
1.6378340568356125E12	8.028940323464909	
1.6378340568551428E12	8.151450930212052	
1.637834056874673E12	8.192608339700104	
1.6378340568942034E12	8.655821520784082	
1.6378340569137336E12	8.283770078472703	
1.637834056933264E12	8.319903014489375	
1.6378340569527942E12	8.329711556002882	
1.6378340569723245E12	8.3199270550323	
1.6378340569918545E12	8.338486354170604	
1.6378340570113848E12	8.353391490784267	
1.637834057030915E12	8.336442908021956	
1.6378340570504453E12	8.295021052561726	
1.6378340570699756E12	8.365868532562478	
1.6378340570895059E12	8.299925323318481	
1.6378340571090361E12	8.29179961980974	
1.6378340571285664E12	8.300309972005286	
1.6378340571480967E12	8.322980203983809	
1.637834057167627E12	8.284226848788283	
1.6378340571871572E12	8.30663263479463	
1.6378340572066875E12	8.266893617339168	
1.6378340572262178E12	8.295069133647576	
1.637834057245748E12	8.348871868714317	
1.6378340572652783E12	8.337452610824817	
1.6378340572848086E12	8.333413799613373	
1.6378340573043389E12	8.335889975534675	
1.637834057323869E12	8.309541540488587	
1.6378340573433992E12	8.327740231483011	
1.6378340573629294E12	8.435225498901865	
1.6378340573824597E12	8.198882921403598	
1.63783405740199E12	8.385125007445614	
1.6378340574215203E12	8.267422509283524	
1.6378340574410505E12	8.39570284633273	
1.6378340574605808E12	8.282183402639635	
1.637834057480111E12	8.418373078311253	
1.6378340574996414E12	8.327547907139609	
1.6378340575191716E12	8.299300269202424	
1.637834057538702E12	8.280188037576838	
1.6378340575582322E12	8.252902021356665	
1.6378340575777625E12	8.090363910638958	
1.6378340575972927E12	8.177174311142085	
1.637834057616823E12	7.856906198291723	
1.6378340576363533E12	7.865512712658967	
1.6378340576558833E12	7.712807183997693	
1.6378340576754136E12	7.71110030545	
1.6378340576949438E12	7.770240041046148	
1.637834057714474E12	7.743458876227404	
1.6378340577340044E12	7.658307273186121	
1.6378340577535347E12	7.737472781039013	
1.637834057773065E12	7.889697498841782	
1.6378340577925952E12	7.72941919915905	
1.6378340578121255E12	7.630828932622544	
1.6378340578316558E12	7.666769544295813	
1.637834057851186E12	7.725115941975428	
1.6378340578707163E12	7.453025077147294	
1.6378340578902466E12	7.345371525927964	
1.6378340579097769E12	7.175525090160977	
1.6378340579293071E12	7.581858346683783	
1.6378340579488374E12	7.671289166365763	
1.6378340579683677E12	7.797982827581902	
1.6378340579878977E12	7.883831606368018	
1.637834058007428E12	8.08101213944103	
1.6378340580269583E12	8.241194276952061	
1.6378340580464885E12	7.9721325205325115	
1.6378340580660188E12	8.040840392212914	
1.637834058085549E12	8.373970195528292	
1.6378340581050793E12	8.169313053605523	
1.6378340581246096E12	8.098153046546743	
1.63783405814414E12	8.195901894080865	
1.6378340581636702E12	8.37382595227074	
1.6378340581832004E12	8.280909253864596	
1.6378340582027307E12	8.108586642176308	
1.637834058222261E12	8.10659127711351	
1.6378340582417913E12	8.174698135220783	
1.6378340582613215E12	8.160273809465624	
1.6378340582808518E12	8.145200389051483	
1.637834058300382E12	8.12801140085992	
1.637834058319912E12	8.431162647147495	
1.6378340583394424E12	7.950544112985624	
1.6378340583589727E12	8.169000526547494	
1.637834058378503E12	8.178328257202498	
1.6378340583980332E12	8.304949796789861	
1.6378340584175635E12	8.042475149131832	
1.6378340584370938E12	8.457270676764331	
1.637834058456624E12	7.984056629823442	
1.6378340584761543E12	8.064664570251852	
1.6378340584956846E12	8.045624460255041	
1.6378340585152148E12	7.961578722188321	
1.637834058534745E12	8.429551930771503	
1.6378340585542754E12	7.882749781936381	
1.6378340585738057E12	7.953260694336179	
1.637834058593336E12	8.126881495342433	
1.6378340586128662E12	8.35916122108633	
1.6378340586323965E12	7.824211059913364	
1.6378340586519265E12	7.768629324670155	
1.6378340586714568E12	8.161067147382157	
1.637834058690987E12	7.80053112513198	
1.6378340587105173E12	8.19318531273031	
1.6378340587300476E12	8.153614579075326	
1.637834058749578E12	8.08872915372004	
1.6378340587691082E12	8.142243402271676	
1.6378340587886384E12	7.90087635130203	
1.6378340588081687E12	8.253647278187348	
1.637834058827699E12	8.025406363654895	
1.6378340588472292E12	7.992975671248715	
1.6378340588667595E12	8.175082783907587	
1.6378340588862898E12	7.952803924020599	
1.63783405890582E12	8.15851884983208	
1.6378340589253503E12	8.249295939917875	
1.6378340589448806E12	7.8832546333378115	
1.6378340589644106E12	8.04598506839892	
1.637834058983941E12	8.064712651337702	
1.6378340590034712E12	8.301007147750118	
1.6378340590230015E12	8.23460716819054	
1.6378340590425317E12	7.978911953637436	
1.637834059062062E12	8.184626879448917	
1.6378340590815923E12	8.236650614339187	
1.6378340591011226E12	7.990643738584964	
1.6378340591206528E12	8.251171102266046	
1.637834059140183E12	8.201094651352722	
1.6378340591597134E12	8.014828524767779	
1.6378340591792437E12	8.110077155837674	
1.637834059198774E12	8.153374173646073	
1.6378340592183042E12	8.036657337743918	
1.6378340592378345E12	8.131232833611906	
1.6378340592573647E12	8.123539859875821	
1.637834059276895E12	8.232900289642846	
1.637834059296425E12	8.24429550698942	
1.6378340593159553E12	8.063125975504635	
1.6378340593354856E12	7.924027394139059	
1.6378340593550159E12	8.048292960519746	
1.6378340593745461E12	8.154383876448934	
1.6378340593940764E12	8.024204336508632	
1.6378340594136067E12	8.25206060235428	
1.637834059433137E12	7.945255193542066	
1.6378340594526672E12	8.061443137499866	
1.6378340594721975E12	8.142267442814601	
1.6378340594917278E12	8.20217647578436	
1.637834059511258E12	8.130944347096802	
1.6378340595307883E12	8.008001010577004	
1.6378340595503186E12	8.140560564266908	
1.6378340595698489E12	8.159336228291538	
1.6378340595893792E12	8.057861096604002	
1.6378340596089094E12	8.083536396448183	
1.6378340596284395E12	8.144671497107128	
1.6378340596479697E12	8.130583738952923	
1.6378340596675E12	8.004755537282094	
1.6378340596870303E12	8.055240677425148	
1.6378340597065605E12	7.89854441863828	
1.6378340597260908E12	8.110750291039581	
1.637834059745621E12	8.082815180160425	
1.6378340597651514E12	8.10293711458887	
1.6378340597846816E12	8.042018378816252	
1.637834059804212E12	8.039253716379847	
1.6378340598237422E12	8.018963498150924	
1.6378340598432725E12	7.814089991341828	
1.6378340598628027E12	8.243454087987036	
1.637834059882333E12	8.001894712673987	
1.6378340599018633E12	8.14253188878678	
1.6378340599213936E12	8.12805948194577	
1.6378340599409238E12	8.05305298801895	
1.6378340599604539E12	8.09055623498236	
1.6378340599799841E12	8.010717591927559	
1.6378340599995144E12	8.104836317479966	
1.6378340600190447E12	7.9871097787749505	
1.637834060038575E12	8.092503518959306	
1.6378340600581052E12	7.923979313053208	
1.6378340600776355E12	8.0759395848838	
1.6378340600971658E12	8.017088335802754	
1.637834060116696E12	8.159961282407595	
1.6378340601362263E12	8.074208665793181	
1.6378340601557566E12	8.040263419182708	
1.6378340601752869E12	7.87854268692446	
1.6378340601948171E12	8.12851625226135	
1.6378340602143474E12	8.053726123220857	
1.6378340602338777E12	8.042595351846458	
1.637834060253408E12	7.8096424909006545	
1.6378340602729382E12	7.974752939711365	
1.6378340602924683E12	8.058798677778087	
1.6378340603119985E12	7.8570744820922	
1.6378340603315288E12	7.828105627867257	
1.637834060351059E12	7.83839498023927	
1.6378340603705894E12	8.066587813685873	
1.6378340603901196E12	7.873806699968183	
1.63783406040965E12	8.146522618912373	
1.6378340604291802E12	7.972877777363195	
1.6378340604487104E12	8.009010713379865	
1.6378340604682407E12	7.9634538845364915	
1.637834060487771E12	7.955376262113602	
1.6378340605073013E12	8.222562856184982	
1.6378340605268315E12	7.884552822655776	
1.6378340605463618E12	7.932321381448275	
1.637834060565892E12	7.816590207806056	
1.6378340605854224E12	8.058678475063461	
1.6378340606049526E12	8.008241416006257	
1.6378340606244827E12	7.790241772759967	
